Concept	AUROC	#SNPs	Genes	SNPs	#Significant runs	Significance values
BRAIN_DEVELOPMENT	0.6578947368421052	0	FOXG1,CLN5,NKX2-2,POU6F1,PHGDH,ALX1,GPR56,PBX3,SHH,NDUFS4,MYO16,NNAT,ZIC1,NCOA6,ECE2,SHROOM2,ALK,UTP3,CEP290,UNC5C,UBE3A,DLX2,GLI2,SLIT1,ZIC2,BPTF,PPT1,NF1,EGR2,CDK5R1,TBR1,PBX1,AFF2,HESX1,SIX3,CTNS,PITPNM1,SMARCA1		1	0.997
RESPONSE_TO_DRUG	0.6666666666666666	0	ABCB4,GCLM,ABCB1,CTPS,ABCA3,ABCA2,SEMA3C,TOP1,SOD1,ABCG2,LCK,NAT8,MVP,SLC22A18,BCAR3,ABCC6,LIPE,ABCC1		1	0.997
RECEPTOR_MEDIATED_ENDOCYTOSIS	0.45614035087719296	0	PDLIM7,CLN3,PI4KB,MSR1,RAC1,SORL1,LRP2,CBL,RAMP3,DNM1,IGF2R,PPT1,ADRB3,CLTCL1,SFTPD,RABEPK,HFE,FOLR1,PICALM,ASGR1,AP1S1,LRP3,M6PR,STAB1,RAMP2,SCARF1,ARF6,ADRB2		1	0.997
ENDOSOME_TRANSPORT	0.5035087719298246	0	EEA1,ZFYVE16,SQSTM1,TOM1,STX16,LYST,ABCA1,YKT6,GOSR1,RAB14,M6PR,DOPEY2,DOPEY1,RHOB,RAB35,ADRB2,MON2,STX5,VPS4B		1	0.997
POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_CASCADE	0.7789473684210526	0	VAPA,TLR6,FKBP1A,MAP3K3,GJA1,TICAM1,SECTM1,TNFSF10,SLC20A1,CASP1,FASLG,RIPK1,TRIM38,RHOA,UBE2N,RELA,PPP5C,LTBR,CASP8,RPL17,TNFRSF1A,TRAF3IP2,EEF1D,HMOX1,ATP2C1,TRADD,BST2,LGALS9,TRIM13,CD40,MYD88,PLK2,LITAF,BCL10,FADD,RHOC,PPM1A,LGALS1,TRAF5,REL,TNFRSF10B,HTR2B,ZDHHC17,ECM1,IKBKE,BIRC2,MALT1,F2R,FLNA,RIPK2,TSPAN6,CFLAR,NUP62,TRAF6		1	0.997
IMMUNE_EFFECTOR_PROCESS	0.6754385964912281	0	PTPRC,IL12A,BCL2,BNIP3,MAP3K7,TARBP2,APOBEC3G,BNIP3L,FCN1,CEBPG,APOA1,MBL2,C2,IL12B,CADM1,NCR1,TRAF2,APOBEC3F,CD40LG,RSAD2,CD74,CRTAM,FCN2,MALT1,IL4,KRT1,TRAF6,TGFB1		1	0.997
INSULIN_RECEPTOR_SIGNALING_PATHWAY	0.5982456140350877	0	IRS1,AP3S1,INSR,GAB1,IGF2,BAIAP2,PIK3R3,PIK3R1,FOXO4,PDPK1,GRB2,SOCS1,AKT1,FOXC2,IGF1R,GRB10		1	0.997
NEGATIVE_REGULATION_OF_GROWTH	0.6122807017543859	0	KLK8,APBB1,SMAD3,ACVR1B,BCL6,CDKN1B,TSPYL2,SERTAD2,NDUFS3,CDKN2D,RB1,DCBLD2,BMP10,PPT1,BBC3,APBB2,SMAD4,PML,CDA,CDKN1A,ALOX15B,CDKN2C,PTCH1,DLC1,INHBA,TP53,ENO1,TGFB1,CDKN2A		1	0.997
SYSTEM_DEVELOPMENT	0.6715988083416088	0	MSX1,TFAP2B,MEF2C,SMPD1,CALCA,SGCA,COL7A1,LRCH4,RTN4,KLF4,TFAP2A,NCL,CTF1,PARK2,RNF103,NDUFS4,SGCB,JAG2,DSCAM,NAIP,EPHB2,GSTP1,VAMP5,COL5A2,MEA1,LMO4,CD79A,MEF2D,MSX2,EPHB1,UBB,SNCA,JAK2,PMP22,HOXC11,HMGCR,HDAC9,NKX2-2,IGF2,DPYSL4,EPHB4,TWIST1,IGFBP4,SPI1,SPINK5,SGCE,SYK,LARGE,IGF1,GREM1,DPYSL3,ZIC1,MYO16,ECE2,ACHE,PTPRZ1,GLMN,LGI1,ADAM12,PF4,ABLIM1,ARNT2,DPYSL2,NRCAM,GHRHR,ZIC2,EREG,BDNF,ZBTB7B,LCK,SPP2,IGFBP3,NEUROG3,NTF3,L1CAM,SGCD,PLOD1,MYH3,LHB,RUNX1,HDAC5,GJB1,COL11A1,RPS19,GAA,SFTPD,GLRB,EVPL,EMD,ETS2,BMP4,OSTF1,EMP1,SPRR1B,SGCG,ACVR2A,SLIT1,NPTN,MYF5,ETS1,CRMP1,ZBTB16,SPG7,SPRR1A,SFTPB,RUNX2,MYH6,TBR1,ITGAX,PRDX1,MYF6,STAT3,HDAC4,CBY1,MYH7,BRSK2,PCP4,CELSR1,FABP5,SPARC,RTN1,CHRD,PHGDH,GPR56,POSTN,GRIK1,ITM2B,ALK,SHOX2,COMP,UBE3A,MYH9,APOE,ZAP70,SEMA3B,EGF,BMP10,LSR,PPT1,MEF2A,FABP7,GNPAT,COL1A1,TLL1,DRD2,CARTPT,AES,UGT8,COL1A2,CTNS,SHOX,PLP1,LHX1,LAMA2,COL4A3,SEMA5A,FABP1,WNT8B,DCX,ANG,POU6F1,WNT1,PTHLH,NR5A1,CNTFR,COL4A4,LHCGR,LAMA3,GSS,GLI1,SOD1,FOXO4,BTG1,ATXN10,KLK7,TBX6,ACVR1,CTGF,TCF21,ACVRL1,AHSG,APLP1,MLL,GLI2,SPEG,HCCS,TBX5,PML,SERPINF1,S100A7,CDC42,INHA,FGF12,POU6F2,EGR3,NR2C2,PCDHB11,BAI1,SNRK,SLIT2,CITED2,DYRK3,ANKRD7,EFNB3,MYBPC3,CMKLR1,FBN1,NCKAP1,GJB5,MPPED2,PICK1,SLIT3,UFD1L,KLF10,BMX,AGRN,NR2E1,BMP2,PAX6,NPR3,HCLS1,CANX,NDP,FZD9,FOXO3,LRMP,SMAD2,CRX,BMP1,EGR2,COL4A2,CACNB2,NPR1,SHC3,DMP1,GDF11,SMURF1,SECTM1,BNC1,DOC2A,SCRG1,LAMC2,FGF7,OLFM1,NRTN,PAX4,MAP4K2,NDUFV2,MYL6,MYH11,SOX3,SERPINI1,UGCG,IL12B,GDF10,ERAP1,LSAMP,MAP4K1,PCDH1,PAX5,KRT83,PLCE1,MAPT,SRI,UTP3,HES1,AGGF1,PARD3,MGP,CIT,FGF5,PAX2,ACCN1,BTK,NLGN1,PROP1,LAMC1,EYA2,LY6H,GYPC,TNNI3,PAX3,SPOCK1,ANXA2,FLNA,SART1,KRT85,ALPK3,DCT,DVL3,MRAS,YWHAH,ARTN,GMFB,RND1,KCNN3,MSI1,SPRY2,ELN,RNH1,ATP6V1B1,ATP2A2,ZNF384,FLOT2,DHCR24,PAX1,KLK8,DVL1,PCDHB17,SRGN,TAGLN,MAL,HNF1B,TBX1,FGF2,EXTL1,ALDH3A2,S100B,MBNL1,ACVR1B,LMX1B,EDA,POU4F1,KRT31,AMOT,FLI1,ERCC3,CDX1,FGD1,MOG,SRD5A2,CUL7,LYN,AVIL,TGFB3,KRT19,GSTM3,ERCC2,ATP2C1,IL18,PAFAH1B1,POU2F3,SH3GL2,TAGLN3,APBA1,MYST3,ADORA1,SH3GL1,KRT32,ONECUT2,TTN,TPP1,POU1F1,NRXN1,AQP4,PITPNM1,PRELP,PPP2R5D,APBA2,GHR,SIX1,KRT14,KAL1,OPHN1,NAGLU,ARSE,ALAS2,KRT34,P2RX5,MYST1,KRT15,SCEL,RORB,ALOX12B,COL18A1,SVIL,INHBA,SHROOM2,HOXB13,NAB2,TRIM3,CHERP,KRT16,BTD,CPNE6,TGFB2,PCDHA3,KRT17,RET,DLG4,TGFB1,ADAM22,ROBO1,EIF2B5,IL7,TLE2,KRT10,FOXC1,ENG,EXT1,ADAM23,T,ST8SIA4,SNAI2,CD40LG,IL8,BAX,PRPS1,CASR,CACNA1H,TLE3,NOTCH2,ITGA7,PARD6B,CEP290,WAS,MUSK,TNFSF12,PHYH,NELL1,PTN,RCAN1,IFI16,NTNG1,SMTN,CDK5R1,NOTCH4,KRT13,CRABP2,TLE1,FOXC2,CXCL1,ITGA2,MEST,TNFRSF11B,MYEF2,ACTA1,PTS,CLEC3B,BLNK,NEURL,VLDLR,PAFAH1B3,IL3,NEUROD2,NRXN3,ALX1,TPD52,TCOF1,EIF2B1,LIG1,STX2,SH3GL3,WFS1,IL4,ADORA2A,DGCR14,UNC5C,NR0B1,HTT,GPR45,SEMA4F,CAPN3,BCL10,IFRD1,TIMM8A,EIF2B2,MMP9,FGF13,DRP2,EIF2B4,ODZ1,NPTX1,EXT2,LIG3,RHOB,POU4F2,IL2,CXCL10,HTATIP2,SMARCA1,CD1D,PITX2,GATA4,ATXN3,EBP,TRIM15,HRAS,COL17A1,FSHR,FST,CDK6,PTH,CD3D,MDK,KALRN,JARID2,PITX3,PRKACG,CD9,ENC1,NPPB,HSD17B3,FOXE1,CSF1,PHOX2B,GATA6,FEZ1,COL13A1,USH2A,CRIM1,PLG,NF1,CCL2,NRD1,COL10A1,PDPN,KCNQ2,ALDH5A1,KRT5,CDK5,CSRP3,RASA1,FKTN,CLN5,SCN8A,FGFR3,HBEGF,CHRNA1,MATK,FOXN1,KRT2,HCK,NPAS1,APAF1,JRKL,FEZ2,CYFIP1,PKD2,DLX5,PBX3,FRZB,MSTN,SOX11,KCNH1,KL,CBLN1,LAMB3,NF2,PAPSS1,FGFR1,CDH13,DLX2,NHLH2,BAIAP2,UTRN,LIMK1,ATN1,PRL,MOBP,CD4,DSP,TCF15,PAPSS2,TIE1,NINJ1,PTCH1,AFF2,TAZ,KRT1,NPAS2,PTPRC,DYRK1A,IL10,FOXG1,NRP1,BRAF,RPS6KA3,LDB1,COL9A2,CSPG5,SOX15,SHH,CENPF,ELF3,IKZF1,AZU1,NHLH1,CHRNA4,MTM1,NNAT,NCOA6,FARP2,EFNA5,MYOD1,VEGFA,SIAH1,COL2A1,COL9A1,TCF12,MAML3,PTEN,BPTF,DCLK1,PPARD,LAMB1,MLF1,NRP2,PBX1,NCOA4,HESX1,MATN3,SIX3,MAPK12,IQCB1,CHRM3,STS,SIM1,LST1,LECT2,ACIN1,CEBPG,STATH,EP300,TGM3,ATP2B2,CNTN6,NRGN,SCG2,HOXD13,CDSN,GPR98,AEBP1,PDX1,THY1,RAG1,MYL6B,GFRA3,SIX6,BMPR1B,PROX1,TGM5,ERBB2,KRT9,DGCR2,KRTAP5-9,TEAD4,COL19A1,SIM2,MBP,COL6A3,STAB1,SOCS5,CASQ2		1	0.997
CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS	0.6701754385964912	0	UHRF2,SMG5,SMURF1,FBXL4,GNPDA1,NEDD8,PFKFB1,ALDOA,UBE2C,ANAPC5,GUSB,BTRC,ARIH1,GAA,EDEM1,ANAPC10,PYGB,SMG6,UBE2K,PARK2,SMURF2,ALDOB,UBE2B,CDC20,RNASE3,UBE4B,FBXO7,VCP,PSMC5,UBR5,KIAA0368,SQSTM1,ISG20,SMG7,RNF11,UBE2D2,PABPC4,RNASE2,CDC23,ABCE1,ZFP36,UBB,USP33,AMFR,MGAM,GSPT1,UBE2D1,AUH,UBE2E1,PSMD14,UPF2,UBE2G1,PFKM,ECD,POP1,SIAH2,CPA2,UBE2D3,UFD1L,UBE2G2,RNASEH2A,RNASEH1,PPP1R8,PFKL,GNS,RNASE6,GAPDHS,UBE3A,CHIT1,UBE2A,FZR1,UBE2I,UBE4A,TREH,PGD,UBE2H,UBE2L3,TKTL1,SMG1,TSG101		1	0.997
REGULATION_OF_ANGIOGENESIS	0.5771929824561404	0	PF4,COL4A3,AGGF1,RUNX1,SPINK5,AMOT,PLG,TNFSF12,NF1,RNH1,PML,SERPINF1,COL4A2,BTG1,NPR1,FOXO4,NPPB,STAB1,TNNI3,RHOB,HTATIP2		1	0.997
SKELETAL_MUSCLE_DEVELOPMENT	0.5052631578947369	0	MYOD1,MBNL1,MYEF2,ACTA1,MYL6B,IFRD1,MYL6,CHRNA1,MYF5,MYH11,NRD1,COL4A4,UBB,CACNB2,TTN,IGFBP3,CACNA1H,KCNH1,MYF6,SVIL,KRT19,TAZ,BMP4,MAPK12,ADAM12,CSRP3		1	0.997
ION_HOMEOSTASIS	0.6473684210526316	0	P2RY2,PTPRC,CCL3,CACNA1A,XCL1,CALCA,SAA1,CCR2,AVPR1B,EDNRA,ATP7A,TFR2,BDKRB1,ATP1A3,SOD1,CCL13,CCR4,BAX,CCR3,CASR,RGN,NPPB,MT2A,PLCE1,CD24,ATP2C1,SRI,SLC9A1,BDKRB2,BCL2,BNIP3,CCL1,KNG1,STC1,SLC4A1,NDUFS1,CXCL13,SLC9A7,GALR2,CCL2,CCL19,GRK1,CCL11,AGTR1,CCR1,CALCB,GLP1R,CD52,FXN,CCR9,CP,AVPR1A,CLN5,BAK1,CXCR3,CCR7,CD55,DRD1,CCL7,CCKBR,CHRNA1,ATP1A1,FTH1,CCKAR,GNA15,CCR8,CXCR4,ATP6V1B1,GLRA1,CLCN3,CCL23,ATP1A2,CXCL12,CCR5,CLN3,THY1,APP,ATOX1,CACNA1C,OPRL1,ATP7B,IFI6,TAC1,C3AR1,CCL5,PPT1,CALR,CCR6,CCL15,HFE,FTL,RHAG,LCK,MYC,NPR1,F2RL1,HPX,BCL2L1		1	0.997
CHROMOSOME_SEGREGATION	0.6754385964912281	0	ESPL1,SMC4,PSEN2,CHMP1A,TOP2A,ZWINT,RIOK3,PDS5B,PAM,CDC23,SRPK1,NCAPH,SMC1A,PSEN1,CENPE,KIF25,NDC80,DDX11,CENPF,ZW10,BRCA1,PMF1		1	0.997
REGULATION_OF_INTRACELLULAR_TRANSPORT	0.5385964912280703	0	NCBP2,SMAD3,CRYAB,GSK3B,NLRP3,ABCA2,TRIP6,CDH1,NFKBIL1,MXI1,MDFI,NF1,BCL3,CRYAA,NFKBIE,TNFSF14,KHDRBS1,BARD1,NFKBIL2,FLNA,TGFB1		1	0.997
ORGANIC_ACID_METABOLIC_PROCESS	0.5175438596491229	0	ACLY,PAH,QDPR,CDO1,PFKFB1,ALDH6A1,TYR,SLC7A8,WARS,PPARA,SC4MOL,CYP4F2,PEPD,ME3,CROT,GSS,AMT,ACADSB,FADS1,BBOX1,BAAT,NR1H4,ABCD2,MTHFD2,LTA4H,HDC,SLC7A7,FH,ACADM,BCKDK,HAO1,PTGDS,HPGD,SLC7A5,GCLM,YARS,FADS2,BCKDHA,PTGES,DEGS1,ASPA,GOT1,TST,ADIPOR2,GLUD2,PTGES3,MPST,MCAT,GCSH,SLC7A6,NPC1,SDS,PPARD,SLC7A4,ECH1,MIF,ALDH4A1,PTGS1,ALOX12,MAT1A,ACADVL,BCKDHB,ALDH5A1,IDH1,BCAT1,GOT2,SLC6A6,DCT,AARS,FAAH,CYP4A11,DDO,MTHFR,PTS,AGPAT2,ECHS1,DARS,ATF4,GLYAT,FARS2,CPT1A,GLUD1,IGF1,MCCC2,ALOX15B,SLC7A2,CD74,AGPAT1,SMS,CYP7B1,AKR1D1,ARG1,AGXT,SLC27A2,TNFRSF1A,HGD,RARS,BRCA1,UGDH,GAD1,ACO1,GLS2,GAMT,ACOX2,HADHB,FAH,GATM,DDAH2,GSTZ1,ME1,GNPAT,GAD2,KARS,GCLC,GNE,ACO2,HPD,GLDC,PYCR1,AKR1C3,ACADS,ACOX3,GCK,FPGS,CPT1B,DDAH1,ASL,PLOD1,CYP2J2,IDH3B,ALDH1L1		1	0.997
AMINE_TRANSPORT	0.5824561403508772	0	SLC25A12,SLC1A2,SLC7A5,SLC3A2,CLN3,SLC1A6,SLC6A2,SLC1A4,SLC18A3,SERINC1,AQP9,PRAF2,SLC6A3,SLC7A8,ARL6IP5,SLC25A13,SLC1A1,SLC1A3,SLC6A7,SLC18A2,PDPN,SLC1A5,PICK1,SLC22A3,SLC43A1,SLC38A3,CTNS,SLC6A4,SLC18A1		1	0.997
RESPONSE_TO_HYPOXIA	0.6491228070175438	0	HIF1A,EPAS1,CLDN3,SMAD3,BNIP3,VEGFA,ARNT2,HSP90B1,TGFB2,EP300,PDIA2,NF1,ANG,PLOD2,SMAD4,ALAS2,CXCR4,MT3,PML,CHRNA4,CREBBP,CHRNB2,CD24,PLOD1		1	0.997
PEPTIDYL_TYROSINE_PHOSPHORYLATION	0.5350877192982456	0	IL12A,DYRK1A,TNK2,IL5,EGFR,HCLS1,CD80,IL3,ABL2,ABI1,LYN,F2,ABI2,STAT1,SOCS1,F2R,CD81,ABL1,ITGB2,NF2		1	0.997
MITOTIC_CELL_CYCLE_CHECKPOINT	0.7157894736842104	0	BUB1,KNTC1,CCNA2,PML,GML,MAD2L1,BUB1B,NBN,RAD17,PCBP4,ZWINT,ATM,ZW10,TRIAP1,TTK,CDKN2B,TGFB1		1	0.997
BONE_REMODELING	0.4719298245614035	0	ACVR1,AHSG,COL13A1,GLI2,IL7,MGP,CALCA,CDK6,SRGN,STATH,NF1,SPARC,ATP6V1B1,RUNX2,GLI1,CARTPT,CASR,TPP1,KL,DMP1,BMP4,ACHE,OSTF1		1	0.997
REGULATION_OF_GROWTH	0.6614035087719298	0	ACVR1B,NDUFS3,SERTAD2,CDKN2D,GHRH,SMAD4,COL4A4,CDA,ALOX15B,SOD1,CDKN2C,PLCE1,INHBA,TP53,KLK8,APBB1,SMAD3,BCL6,CDKN1B,TSPYL2,RB1,DCBLD2,BMP10,PPT1,TGFB2,BBC3,APBB2,FAM107A,PML,CDKN1A,UBB,ALOX12,PTCH1,DLC1,IL2,ENO1,CDKN2A,TGFB1		1	0.997
LIPID_TRANSPORT	0.5105263157894737	0	LDLR,LCAT,TSPO,APOE,CAV1,ABCA2,ATP11B,STX12,APOA1,ABCD3,PPARA,PSAP,APOF,PPARD,SLCO2A1,ABCG1,APOA4,ABCA1,APOC3,CETP,CHKA,NPC2,GOT2		1	0.997
CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS	0.6508771929824562	0	DYNC1I1,KIF3B,CCL3,WIPF1,ARPC4,NEBL,KATNB1,AMOT,NCK2,KIF23,KIF5B,ANG,FGD1,ADRA2A,NEFL,KRT20,NUBP1,SOD1,DST,KIF2C,KRT19,ABL1,TESK2,ATP2C1,PAFAH1B1,KISS1,KIFAP3,CRK,KLHL20,CLASP2,APBA1,NF1,CDC42EP2,PLD2,ANK3,TTN,APC,MAPRE1,CDC42,CLASP1,WASL,RASA1,GSN,CDC42BPA,ARHGAP4,EPB49,TTK,TMED10,WASF3,FLNB,ARHGEF2,FSCN2,MID1,SHROOM2,NF2,WASF2,CKAP5,LIMK1,LRMP,FSCN1,TAOK2,SMC3,WASF1,LLGL1,DSTN,PDPK1,PYY,CFL1,DNAJB6,NCK1,SORBS3,ARFIP2,DBN1,MYO9B,RAC3,KIF1A,PLA2G1B,MYL6,RAN,MYH11,STX5,KIF11,ARHGDIB,PACSIN2,DMD,SMC1A,KIF13B,MYH10,MAPT,RCC1,DLG1,RAC1,VIL1,STMN1,NLGN1,TUBGCP2,DYNLL1,LASP1,MAP7,TUBG1,PCLO,MYH6,SNAP23,TNNT2,MYO1E,FLNA,ARF6,CXCL1,MYH7,KPNA2,TMSB4Y,MYO6,SSH1,CAPG,MRAS,ELMO1,ACTA1,MAST1,OPA1,ROCK1,RND1,ARPC1A,RHOA,EZR,MTSS1,PEX1,TSC1,YKT6,ABI2,DES,LRPPRC,CXCL12,TPPP,THY1,MYH9,APOE,MYL6B,RND3,KIF5A,KRT9,PAK1,SPTA1,MAP3K11,ARPC5,PRKG1,CEP250,KIF1B,DOCK2,ARHGEF17		1	0.997
