Concept	AUROC	#SNPs	Genes	SNPs	#Significant runs	Significance values
KEGG_NOTCH_SIGNALING_PATHWAY	0.41954022988505746	0	HES1,ADAM17,PSEN2,HES5,RBPJ,APH1A,NOTCH3,NOTCH1,JAG1,PSEN1,NOTCH4,CTBP1,JAG2,DLL3,NOTCH2,HDAC2,MFNG,DLL1		1	0.912
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.47011494252873565	0	CLDN3,PLCG1,ACTG1,ITGB1,VAV2,ACTB,PLCG2,RAPGEF3,GNAI1,VCAM1,PTPN11,RAC1,RAPGEF4,PRKCB,PIK3R3,PRKCA,ACTN2,MYLPF,PIK3R2,BCAR1,GNAI2,MYL12B,RAP1B,ICAM1,PTK2B,CDC42,GNAI3,PXN,MAPK12,ITGAM,RASSF5,ROCK1,ACTN4,PTK2,RHOA,EZR,CXCR4,MYL2,PIK3R1,PIK3CB,ROCK2,PECAM1,MLLT4,MAPK14,MYL9,THY1,CLDN7,PIK3CD,OCLN,MMP2,MSN,MMP9,CYBA,PRKCG,VAV1,MYL7		1	0.941
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.9724137931034482	0	PTPRC,PRKCD,MAPK3,ARPC4,PLCG1,DNM1,AMPH,VAV2,PRKCE,LYN,PLCG2,PPAP2A,RAC1,PRKCB,PIK3R3,PRKCA,CRK,PIP4K2B,PIK3R2,DNM1L,PPAP2B,PLD2,CDC42,ARF6,WASL,MAP2K1,PLD1,PPAP2C,SYK,HCK,PLA2G4A,PIK3R1,AKT3,PIK3CB,DNM2,LAT,RAF1,MAPK1,PIK3CD,ARPC5L,LIMK1,INPP5D,FCGR2B,AKT2,DNM3,PAK1,PIP5K1C,PRKCG,PLA2G6,RPS6KB1,MARCKS,LIMK2,ARPC1B,AKT1,VAV1		1	0.085
KEGG_DILATED_CARDIOMYOPATHY	0.503448275862069	0	MYH7,LMNA,LAMA2,CACNB3,SLC8A1,CACNG1,ACTG1,TPM1,ITGB1,ADCY2,ADCY6,IGF1,TNF,CACNB4,MYL2,ADCY8,DMD,ATP2A2,TPM3,ITGB7,ITGAV,ACTB,CACNA1D,TGFB3,RYR2,EMD,TPM2,ITGB4,DES,ITGA7,ADCY5,GNAS,PLN,CACNA1C,CACNB1,ITGA2B,PRKACA,TPM4,ADRB1,ITGB3,ADCY4,TGFB2,ACTC1,CACNA2D1,ITGA1,MYH6,CACNB2,MYL3,TTN,TNNT2,PRKACB,TNNI3,ADCY3,TGFB1,CACNA1S		1	0.895
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.7011494252873564	0	SORD,PFKFB4,PFKFB1,ALDOC,ALDOA,PFKM,TPI1,FBP1,PFKP,MTMR7,PFKFB3,HK1,KHK,PFKFB2,ALDOB,HK2,PFKL,AKR1B1,FBP2,MPI		1	0.238
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.4666666666666666	0	LMNA,LAMA2,CACNB3,GJA1,SLC8A1,CACNG1,ACTN4,ACTG1,ITGB1,CACNB4,DMD,ATP2A2,ITGAV,ITGB7,ACTB,CACNA1D,RYR2,EMD,ITGB4,DES,ITGA7,CACNA1C,CACNB1,ITGA2B,ACTN2,CDH2,JUP,ITGB3,CACNA2D1,ITGA1,CACNB2,CACNA1S		1	0.88
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.6655172413793105	0	MAOB,DAO,CKM,OTC,GLUD1,ALDH7A1,AMD1,CPS1,MAOA,ODC1,ARG1,OAT,GLS,ALDH2,NOS1,CKMT2,ABP1,GLS2,ASS1,NOS2,GAMT,CKB,ARG2,GOT1,P4HA1,GATM,GLUL,ACY1,NOS3,PRODH2,ALDH3A2,ASL,GOT2		1	0.396
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.4954022988505747	0	PRKCD,MAPK3,MAP2K5,IRS2,PLCG1,HRAS,KRAS,NTRK2,PLCG2,BAX,YWHAE,TP53,PTPN11,MAPK10,NGFR,NTRK3,BCL2,CAMK2A,CSK,RAC1,PIK3R3,MAP3K1,YWHAQ,CRK,RPS6KA1,PIK3R2,YWHAB,CALM3,SORT1,YWHAZ,SOS1,CAMK2B,RAP1B,MAPKAPK2,NFKBIA,SH2B3,PSEN1,PDK1,CDC42,NGF,CAMK2G,MAPK12,MAP2K1,MAP3K3,GSK3B,YWHAH,JUN,NTF4,BAD,FASLG,CALM1,MAPK7,RHOA,MAP2K2,CAMK2D,PIK3R1,AKT3,PIK3CB,GRB2,MAPK14,CALM2,RAF1,MAPK1,PIK3CD,SHC2,CAMK4,MAPK9,AKT2,NFKB1,NRAS,IRS1,BDNF,YWHAG,SHC3,NTRK1,AKT1,NTF3,NGFRAP1,SH2B2,MAPK8		1	0.93
KEGG_AXON_GUIDANCE	0.6551724137931034	0	MAPK3,NRP1,EPHA5,HRAS,KRAS,SEMA3A,ITGB1,GNAI1,EFNA5,RAC1,EPHA7,SLIT1,GNAI2,CHP,SEMA6B,EPHB1,EPHA8,CDC42,GNAI3,CDK5,SEMA4B,PAK2,RASA1,UNC5A,GSK3B,PPP3R1,ROCK1,PTK2,DCC,RHOA,EPHA3,PAK3,CXCR4,UNC5B,EPHB3,SLIT3,ROCK2,PPP3CA,MAPK1,DPYSL2,LIMK1,EFNB1,NRAS,MET,EFNA1,PPP3CB,PAK1,PPP3R2,ROBO2,LIMK2,L1CAM,FYN		1	0.496
KEGG_PRION_DISEASES	0.6091954022988506	0	C1QC,MAP2K1,HSPA5,MAPK3,MAPK1,C9,PRKACA,IL1A,CCL5,NOTCH1,PRNP,NCAM1,C1QB,MAP2K2,IL6,LAMC1,SOD1,BAX,STIP1,C8B,PRKACB,EGR1,IL1B,FYN		1	0.463
KEGG_TASTE_TRANSDUCTION	0.5448275862068965	0	SCNN1A,SCNN1G,CACNA1A,GNAT3,ADCY6,SCNN1B,KCNB1,ADCY8,GNB3,PLCB2,GNAS,ITPR3,PRKACA,ACCN1,ADCY4,GRM4,CACNA1B,GNB1,PRKACB		1	0.622
KEGG_GLYCEROLIPID_METABOLISM	0.7471264367816092	0	PNLIPRP2,DAK,AKR1A1,DGAT1,GK,PPAP2C,DGKG,ALDH7A1,ALDH2,AKR1B1,MGLL,DGKZ,LPL,LIPF,PPAP2A,LIPC,DGKB,PNLIP,PPAP2B,PNLIPRP1,GPAM,DGKA,CEL,ALDH3A2		1	0.215
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.5080459770114942	0	MAP2K1,MAPK3,ANAPC13,PDE3A,MOS,KRAS,ANAPC5,ADCY2,CDK2,ADCY6,IGF1,PGR,CDC25B,ARAF,ADCY8,PLK1,PIK3R1,PIK3CB,AKT3,GNAI1,MAPK14,MAPK10,ADCY5,CDC25A,RAF1,MAPK1,PIK3CD,PIK3R3,RPS6KA1,MAPK9,PIK3R2,PRKACA,GNAI2,AKT2,CCNB1,ADCY4,IGF1R,PDE3B,HSP90AA1,ANAPC4,CPEB1,HSP90AB1,PRKACB,GNAI3,AKT1,CDK1,ADCY3,MAPK12,MAPK8		1	0.863
KEGG_PARKINSONS_DISEASE	0.6399473991817651	0	ATP5H,VDAC1,NDUFB5,NDUFA6,CYCS,UQCRC2,COX5A,COX3,NDUFV2,SLC6A3,ND5,NDUFB6,NDUFA5,COX7A2,TH,NDUFS4,SLC25A5,COX8A,CYTB,UBE2J2,ATP5J,ND4,NDUFA8,NDUFB3,ATP5G1,SLC25A4,NDUFS1,COX1,ATP5C1,COX7A2L,SLC18A2,NDUFB4,UBB,COX5B,ATP5G2,COX4I1,UQCRFS1,COX7B,COX2,ND2,SNCA,ATP5A1,SLC18A1,NDUFB10,ATP5D,NDUFC1,ATP5O,UBE2G1,NDUFS7,COX6A2,COX4I2,ND1,NDUFB2,NDUFC2,ATP6,UCHL1,ATP5E,NDUFA9,UBE2G2,NDUFS8,CYC1,ATP5F1,NDUFB9,PARK7,ATP5B,CASP3,COX6C,NDUFA3,SDHA,NDUFB8,NDUFS5,NDUFAB1,COX6A1,ND6,NDUFS6,NDUFA4,NDUFV3		1	0.633
KEGG_THYROID_CANCER	0.5045977011494253	0	MAP2K1,MAPK3,RXRB,MAPK1,PAX8,RXRG,HRAS,KRAS,NRAS,MAP2K2,TPM3,CCND1,RXRA,MYC,NTRK1,NCOA4,TP53,PPARG,RET		1	0.744
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.5045977011494253	0	SULT1E1,CYP1B1,UGT2B7,STS,UGT2A1,UGT1A8,CYP11B2,HSD17B8,UGT1A3,CYP19A1,CYP7A1,SRD5A2,AKR1D1,CYP7B1,HSD17B7,HSD17B3,SRD5A3,CYP1A1,COMT,UGT1A1,UGT1A6,SRD5A1,HSD17B2,HSD17B6,CYP11A1,HSD11B2,CYP17A1,UGT1A5,HSD17B1,HSD11B1,HSD17B12		1	0.798
KEGG_BASE_EXCISION_REPAIR	0.5471264367816092	0	OGG1,POLB,APEX1,PCNA,PARP1,UNG,NTHL1,HMGB1,FEN1,POLE3,PARP2,POLD3,POLD1,LIG3,MPG		1	0.567
KEGG_PROTEASOME	0.6103448275862069	0	PSMC5,PSMB1,PSMC1,PSMC3,PSMB3,PSME2,PSMA4,PSMA6,PSMA2,IFNG,PSMB5,PSMD1,PSMB9,PSMA7,PSMC4,SHFM1,PSMC2,PSME1,POMP,PSMB4,PSMD11,PSMB2,PSMA5,PSMD13,PSMD4,PSME4,PSMB6,PSMA1,PSMB8,PSMD2		1	0.502
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.5137931034482759	0	LDHB,CDO1,DNMT1,AHCY,CBS,GOT1,MPST,SDS,LDHC,AMD1,TRDMT1,MAT1A,BHMT,LDHA,MTR,TAT,GOT2,CTH,MAT2A		1	0.713
KEGG_ECM_RECEPTOR_INTERACTION	0.48275862068965525	0	LAMA2,CD47,ITGB1,LAMB2,COL11A1,VTN,SV2C,TNR,CHAD,THBS4,LAMA3,TNN,ITGAV,ITGB7,SDC4,COL5A1,SDC3,ITGB4,ITGA7,RELN,AGRN,COMP,SV2B,FN1,HMMR,COL2A1,COL5A2,ITGA2B,TNC,GP5,SPP1,ITGB3,CD44,SDC2,CD36,LAMA1,HSPG2,SV2A,ITGA1,LAMA5,COL1A1,LAMC1,VWF,IBSP,COL1A2,SDC1,COL3A1		1	0.908
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.6781609195402298	0	NPY,G6PC,ACSL5,IRS2,RXRG,PRKAA2,SLC2A4,CAMKK1,PPARA,TNFRSF1B,ACSL1,CPT1A,TNF,ACSL4,LEPR,POMC,RXRA,PRKAA1,AKT3,TNFRSF1A,PCK1,MAPK10,PTPN11,SOCS3,PRKAB1,ACSL3,LEP,RXRB,MTOR,MAPK9,AKT2,NFKB1,ADIPOR2,PRKAG1,IRS1,CD36,ACSL6,TRAF2,NFKBIA,SLC2A1,AKT1,STAT3,CPT1B,ACACB,JAK2,MAPK8,CAMKK2		1	0.428
KEGG_LONG_TERM_POTENTIATION	0.4908045977011494	0	MAP2K1,MAPK3,GRIN2B,PPP3R1,HRAS,PLCB1,KRAS,ITPR1,PPP1CC,CALM1,MAP2K2,GRIA1,GRIN2A,ARAF,ADCY8,RAPGEF3,CAMK2D,PLCB2,PPP1CB,ITPR2,CALM2,PPP3CA,GRM5,GRIA2,RAF1,CAMK2A,MAPK1,CACNA1C,PRKCB,ITPR3,PRKCA,PPP1CA,RPS6KA1,CAMK4,PRKACA,CALM3,CHP,NRAS,PPP3CB,PLCB3,GRIN2C,PPP1R12A,GRM1,CAMK2B,RAP1B,GRIN1,PRKCG,PPP3R2,PPP1R1A,PRKACB,CAMK2G,PLCB4,GRIN2D		1	0.913
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.7689655172413793	0	IL10,H2AFZ,HIST1H3F,H2AFY,HIST1H2AA,CD40LG,C3,C1R,H2AFX,SSB,ACTN2,IFNG,C9,SNRPB,H3F3B,CD28,GRIN2B,ACTN4,TNF,GRIN2A,HIST1H2BA,C1S,C8B,C1QC,CD40,CD80,FCGR2B,CD86,C1QB		1	0.208
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.36436781609195407	0	PI4KA,ITPKA,SYNJ1,PIK3C2G,PLCG1,PLCB1,ITPR1,CALM1,DGKG,INPP4B,ITPKB,SYNJ2,CDIPT,PLCG2,PIK3R1,PIK3CB,PLCB2,ITPR2,PLCD1,DGKZ,CALM2,INPP4A,PIP4K2C,PI4KB,PIK3CD,DGKB,PRKCB,ITPR3,PIK3R3,PRKCA,PIP4K2B,PIK3R2,INPP5D,CALM3,PTEN,IMPA2,PLCB3,PIK3C3,CDS1,PLCD4,DGKA,PIP5K1C,PRKCG,PLCB4,IMPA1		1	0.993
KEGG_SPLICEOSOME	0.9839080459770115	0	HNRNPA1,RBMX,AQR,BAT1,BUD31,WBP11,HNRNPA3,PLRG1,SFRS5,HNRNPC,PRPF3,THOC2,HSPA1B,SF3B1,HSPA2,DDX42,SNRPB,SART1,SFRS3,TRA2B,CDC5L,HSPA8,SNRNP70,HSPA1L,HNRNPU,HNRNPK,DDX46,SFRS2,EFTUD2		1	0.045
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.4172413793103448	0	PTPRC,IL10,MAPK3,HRAS,PLCG1,KRAS,CD3D,VAV2,MAP3K8,CD40LG,CD247,LCP2,DLG1,IL5,RASGRP1,PIK3R3,PTPN6,PIK3R2,IFNG,CHP,CDK4,SOS1,NFKBIA,PDK1,CDC42,CTLA4,MAPK12,PAK2,CD28,MAP2K1,CD8B,GSK3B,PPP3R1,JUN,RHOA,TNF,PAK3,MAP2K2,CD8A,PIK3R1,AKT3,PIK3CB,CD3G,GRB2,IL4,MAPK14,PPP3CA,LAT,RAF1,MAPK1,PIK3CD,MAPK9,AKT2,NFKB1,CD4,NRAS,PPP3CB,PAK1,PPP3R2,LCK,FOS,AKT1,VAV1,IL2,FYN		1	0.984
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.6436781609195403	0	ACVR1B,CCL3,KITLG,CCR2,IL1R2,CNTFR,CCL4,BMPR1A,CTF1,TGFB3,CCR3,CX3CL1,IL1R1,PRLR,IL18,CSF1,ACVR1,LEP,ACVRL1,IL15,IFNG,EPOR,CCL2,CNTF,CCL20,CCR1,CSF3,GHR,IFNAR1,CXCL3,IL2RA,TNF,INHBA,AMH,CCR5,PF4,TPO,BMP2,IL1RAP,KIT,IL9,PRL,VEGFB,KDR,TGFB2,MET,INHBB,CXCL6,IL6ST,AMHR2,IL2RB,TGFB1,IL10,XCL1,IL7,IFNGR1,IL12B,INHBE,PDGFA,CX3CR1,CD40LG,ACVR2B,GH1,FIGF,NGFR,VEGFA,IL5,PDGFB,IFNA1,EPO,ACVR2A,CXCL13,CXCL2,IL6,CCL11,CXCL14,TNFSF13,FAS,TNFRSF4,CXCL1,TNFRSF11B,CSF2RB,PDGFRB,EGFR,BMP7,LIF,FASLG,IL3,TNFRSF1B,TGFBR2,LEPR,CXCR4,LTA,IL13,TNFRSF21,IL9R,IL7R,TNFRSF1A,TNFSF4,IL4,FLT1,CXCR5,CD40,CRLF2,EGF,IFNB1,CCL5,IL1A,CSF1R,PDGFRA,TNFRSF8,HGF,LIFR,IL1B,TGFBR1,IL2,CXCL10		1	0.735
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.5264367816091954	0	PI4KA,ITPKA,SYNJ1,PLCG1,PIK3C2G,PLCB1,ALDH6A1,INPP4B,ITPKB,SYNJ2,CDIPT,PLCG2,PIK3CB,PLCB2,PLCD1,INPP4A,PIP4K2C,PI4KB,PIK3CD,PIP4K2B,PTEN,IMPA2,TPI1,PLCB3,PIK3C3,PLCD4,PIP5K1C,MINPP1,PLCB4,IMPA1		1	0.739
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.5724137931034483	0	PITX2,MAPK3,SMAD1,BMP7,ROCK1,FST,SMAD9,TGFBR2,RHOA,LTBP1,TNF,SMAD4,ACVR1C,INHBE,THBS4,CHRD,BMPR1A,ACVR2B,TGFB3,ROCK2,PPP2R1A,BMP4,INHBA,ID3,AMH,ACVR1,COMP,SMAD3,BMP2,ACVRL1,PPP2CA,MAPK1,ACVR2A,SMAD7,IFNG,TGFB2,INHBB,CDKN2B,ID2,SMAD2,PPP2CB,DCN,RPS6KB1,SP1,MYC,AMHR2,E2F5,TGFBR1,ID1,NOG,BMP6,TGFB1		1	0.717
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.5020066238067407	0	GNAS,DYNC1I1,AQP2,DYNC1LI2,RAB11B,NSF,DCTN1,CREB1,PRKACA,RAB5B,DYNC1I2,AQP3,VAMP2,ADCY6,DYNLL1,RAB11A,AVPR2,AVP,DYNC1LI1,DYNC1H1,PRKACB,STX4,DYNC2H1,RAB5A,ADCY3,AQP4		1	0.788
KEGG_RENAL_CELL_CARCINOMA	0.6022988505747127	0	PAK2,MAP2K1,MAPK3,TCEB2,JUN,HRAS,KRAS,PAK3,MAP2K2,ARAF,PGF,PIK3R1,PIK3CB,TGFB3,AKT3,GRB2,FIGF,PTPN11,HIF1A,RAF1,VEGFA,RAC1,ARNT2,MAPK1,PIK3CD,PIK3R3,EGLN3,PDGFB,CRK,PIK3R2,ETS1,ARNT,VEGFB,AKT2,TCEB1,NRAS,TGFB2,MET,VHL,SOS1,PAK1,RAP1B,CUL2,CDC42,SLC2A1,HGF,AKT1,TGFA,TGFB1		1	0.629
KEGG_GALACTOSE_METABOLISM	0.7195402298850575	0	G6PC,LCT,PFKM,GALT,GAA,PFKP,HK1,GALE,HK2,GCK,PFKL,AKR1B1,PGM1,LALBA,B4GALT1		1	0.172
KEGG_RIBOSOME	0.6979836353009935	0	RPS5,RPL3,RPSA,RPL14,RPLP0,RPL37,RPL24,RPS27L,RPS15A,RPL10A,RPL18,UBA52,RPS15,RPL10,RPS4X,RPS29,RPS19,RPL28,RPL18A,RPL30,RPL7A,RPS6,RPL13,RPS23,RPL36AL,RPL13A,RPL6,RPL23,RPS27A,RPL17,RPL3L,RPS13,RPS7,RPS18,RPL27,RPS8,RPL9,RPS24,FAU,RPL39,MRPL13,RPS3,RPL5,RPL41,RPS3A,RPL19,RPL31,RPL35,RPL26,RPS17,RPL22,RPS10,RPL27A,RPS9,RPL8,RPS25,RPL11,RPL4,RPL32,RPS21,RPS16,RPS26,RPL36,RPL21,RPL15,RPL29,RPS11		1	0.479
KEGG_BLADDER_CANCER	0.4	0	RAF1,MAP2K1,VEGFA,MAPK3,MAPK1,EGFR,HRAS,EGF,MMP2,KRAS,RB1,ERBB2,VEGFB,NRAS,DAPK3,CDK4,MMP9,MAP2K2,ARAF,PGF,CDKN1A,CCND1,MYC,MDM2,TP53,FIGF,DAPK2		1	0.962
KEGG_TYPE_I_DIABETES_MELLITUS	0.32183908045977017	0	CD28,GAD1,PRF1,IFNG,CD80,FASLG,ICA1,IL1A,GZMB,CPE,TNF,IL12B,LTA,CD86,GAD2,PTPRN,FAS,IL1B,IL2,HSPD1,PTPRN2		1	0.988
KEGG_VIRAL_MYOCARDITIS	0.6	0	MYH7,CD28,MYH3,LAMA2,CYCS,CAV1,CD55,PRF1,ACTG1,MYH11,MYH8,MYH4,DMD,ACTB,CD40LG,MYH10,BID,CD40,MYH9,RAC1,CD80,CASP3,MYH13,MYH1,CD86,ICAM1,CCND1,MYH6,MYH2,FYN		1	0.525
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.6942528735632183	0	UGT2B7,XDH,UGT2A1,UGT1A8,GUSB,NAT1,DPYD,UGT1A3,UGT1A1,UGT1A6,UPB1,DPYS,UGT1A5,UCK2,HPRT1,NAT2		1	0.212
KEGG_DNA_REPLICATION	0.625287356321839	0	MCM5,PRIM1,RPA2,PCNA,POLA2,MCM6,RFC1,PRIM2,RPA3,FEN1,POLE3,POLD3,RNASEH2A,POLA1,POLD1,RFC4,MCM7,SSBP1		1	0.373
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.5333333333333333	0	VAMP5,SNAP29,STX12,GOSR1,STX18,STX3,STX7,STX1B,VAMP2,STX5,USE1,GOSR2,YKT6,BET1,STX2,SNAP23,STX4,SNAP25,STX8,VAMP1,STX1A,BET1L,STX6,VAMP3		1	0.681
