disease,integration type,experiment,threshold,features,accuracy,test instances,train instances,total_instances
Carcinoma_Renal_Cell,single,GDS505,40,20,100,13,4,17
Carcinoma_Renal_Cell,single,GDS505,40,30,100,13,4,17
Carcinoma_Renal_Cell,single,GDS505,40,40,100,13,4,17
Carcinoma_Renal_Cell,single,GDS505,40,50,100,13,4,17
Carcinoma_Renal_Cell,single,GDS505,40,60,100,13,4,17
Carcinoma_Renal_Cell,single,GDS505,40,70,100,13,4,17
Carcinoma_Renal_Cell,single,GDS505,40,80,100,13,4,17
Carcinoma_Renal_Cell,single,GDS505,40,90,100,13,4,17
Carcinoma_Renal_Cell,single,GDS507,40,10,100,13,4,17
Carcinoma_Renal_Cell,single,GDS507,40,20,100,13,4,17
Carcinoma_Renal_Cell,single,GDS507,40,30,100,13,4,17
Carcinoma_Renal_Cell,single,GDS507,40,40,100,13,4,17
Carcinoma_Renal_Cell,single,GDS507,40,50,100,13,4,17
Carcinoma_Renal_Cell,single,GDS507,40,60,100,13,4,17
Carcinoma_Renal_Cell,single,GDS507,40,70,100,13,4,17
Carcinoma_Renal_Cell,single,GDS507,40,80,75,13,4,17
Carcinoma_Renal_Cell,single,GDS507,40,90,100,13,4,17
Carcinoma_Renal_Cell,single,GDS505,50,10,100,12,5,17
Carcinoma_Renal_Cell,single,GDS505,50,20,100,12,5,17
Carcinoma_Renal_Cell,single,GDS505,50,30,100,12,5,17
Carcinoma_Renal_Cell,single,GDS505,50,40,100,12,5,17
Carcinoma_Renal_Cell,single,GDS505,50,50,100,12,5,17
Carcinoma_Renal_Cell,single,GDS505,50,60,100,12,5,17
Carcinoma_Renal_Cell,single,GDS505,50,70,100,12,5,17
Carcinoma_Renal_Cell,single,GDS505,50,80,100,12,5,17
Carcinoma_Renal_Cell,single,GDS505,50,90,100,12,5,17
Carcinoma_Renal_Cell,single,GDS507,50,10,100,12,5,17
Carcinoma_Renal_Cell,single,GDS507,50,20,100,12,5,17
Carcinoma_Renal_Cell,single,GDS507,50,30,100,12,5,17
Carcinoma_Renal_Cell,single,GDS507,50,40,100,12,5,17
Carcinoma_Renal_Cell,single,GDS507,50,50,100,12,5,17
Carcinoma_Renal_Cell,single,GDS507,50,60,100,12,5,17
Carcinoma_Renal_Cell,single,GDS507,50,70,100,12,5,17
Carcinoma_Renal_Cell,single,GDS507,50,80,80,12,5,17
Carcinoma_Renal_Cell,single,GDS507,50,90,80,12,5,17
Carcinoma_Renal_Cell,single,GDS505,60,10,100,11,6,17
Carcinoma_Renal_Cell,single,GDS505,60,20,100,11,6,17
Carcinoma_Renal_Cell,single,GDS505,60,30,83.3333,11,6,17
Carcinoma_Renal_Cell,single,GDS505,60,40,83.3333,11,6,17
Carcinoma_Renal_Cell,single,GDS505,60,50,83.3333,11,6,17
Carcinoma_Renal_Cell,single,GDS505,60,60,83.3333,11,6,17
Carcinoma_Renal_Cell,single,GDS505,60,70,83.3333,11,6,17
Carcinoma_Renal_Cell,single,GDS505,60,80,83.3333,11,6,17
Carcinoma_Renal_Cell,single,GDS505,60,90,83.3333,11,6,17
Carcinoma_Renal_Cell,single,GDS507,60,10,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,60,20,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,60,30,100,10,7,17
Carcinoma_Renal_Cell,single,GDS507,60,40,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,60,50,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,60,60,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,60,70,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,60,80,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,60,90,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS505,70,10,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS505,70,20,100,10,7,17
Carcinoma_Renal_Cell,single,GDS505,70,30,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS505,70,40,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS505,70,50,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS505,70,60,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS505,70,70,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS505,70,80,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS505,70,90,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,70,10,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,70,20,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,70,30,100,10,7,17
Carcinoma_Renal_Cell,single,GDS507,70,40,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,70,50,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,70,60,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,70,70,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,70,80,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,70,90,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS505,80,10,100,8,9,17
Carcinoma_Renal_Cell,single,GDS505,80,20,88.8889,8,9,17
Carcinoma_Renal_Cell,single,GDS505,80,30,100,8,9,17
Carcinoma_Renal_Cell,single,GDS505,80,40,100,8,9,17
Carcinoma_Renal_Cell,single,GDS505,80,50,100,8,9,17
Carcinoma_Renal_Cell,single,GDS505,80,60,88.8889,8,9,17
Carcinoma_Renal_Cell,single,GDS505,80,70,88.8889,8,9,17
Carcinoma_Renal_Cell,single,GDS505,80,80,88.8889,8,9,17
Carcinoma_Renal_Cell,single,GDS505,80,90,100,8,9,17
Carcinoma_Renal_Cell,single,GDS507,80,10,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,80,20,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,80,30,100,10,7,17
Carcinoma_Renal_Cell,single,GDS507,80,40,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,80,50,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,80,60,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,80,70,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,80,80,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS507,80,90,85.7143,10,7,17
Carcinoma_Renal_Cell,single,GDS505,90,10,100,6,11,17
Carcinoma_Renal_Cell,single,GDS505,90,20,100,6,11,17
Carcinoma_Renal_Cell,single,GDS505,90,30,100,6,11,17
Carcinoma_Renal_Cell,single,GDS505,90,40,100,6,11,17
Carcinoma_Renal_Cell,single,GDS505,90,50,100,6,11,17
Carcinoma_Renal_Cell,single,GDS505,90,60,100,6,11,17
Carcinoma_Renal_Cell,single,GDS505,90,70,100,6,11,17
Carcinoma_Renal_Cell,single,GDS505,90,80,100,6,11,17
Carcinoma_Renal_Cell,single,GDS505,90,90,100,6,11,17
Carcinoma_Renal_Cell,single,GDS507,90,10,100,9,8,17
Carcinoma_Renal_Cell,single,GDS507,90,20,87.5,9,8,17
Carcinoma_Renal_Cell,single,GDS507,90,30,87.5,9,8,17
Carcinoma_Renal_Cell,single,GDS507,90,40,87.5,9,8,17
Carcinoma_Renal_Cell,single,GDS507,90,50,87.5,9,8,17
Carcinoma_Renal_Cell,single,GDS507,90,60,87.5,9,8,17
Carcinoma_Renal_Cell,single,GDS507,90,70,87.5,9,8,17
Carcinoma_Renal_Cell,single,GDS507,90,80,87.5,9,8,17
Carcinoma_Renal_Cell,single,GDS507,90,90,87.5,9,8,17
Dermatitis,single,GDS2381,10,10,0,16,1,17
Dermatitis,single,GDS2381,10,20,0,16,1,17
Dermatitis,single,GDS2381,10,30,100,16,1,17
Dermatitis,single,GDS2381,10,40,100,16,1,17
Dermatitis,single,GDS2381,10,50,0,16,1,17
Dermatitis,single,GDS2381,10,60,0,16,1,17
Dermatitis,single,GDS2381,10,70,0,16,1,17
Dermatitis,single,GDS2381,10,80,0,16,1,17
Dermatitis,single,GDS2381,10,90,0,16,1,17
Dermatitis,single,GDS2382,10,10,100,16,1,17
Dermatitis,single,GDS2382,10,20,100,16,1,17
Dermatitis,single,GDS2382,10,30,100,16,1,17
Dermatitis,single,GDS2382,10,40,100,16,1,17
Dermatitis,single,GDS2382,10,50,100,16,1,17
Dermatitis,single,GDS2382,10,60,100,16,1,17
Dermatitis,single,GDS2382,10,70,100,16,1,17
Dermatitis,single,GDS2382,10,80,100,16,1,17
Dermatitis,single,GDS2382,10,90,100,16,1,17
Dermatitis,single,GDS2484,10,10,0,6,0,6
Dermatitis,single,GDS2484,10,20,0,6,0,6
Dermatitis,single,GDS2484,10,30,0,6,0,6
Dermatitis,single,GDS2484,10,40,0,6,0,6
Dermatitis,single,GDS2484,10,50,0,6,0,6
Dermatitis,single,GDS2484,10,60,0,6,0,6
Dermatitis,single,GDS2484,10,70,0,6,0,6
Dermatitis,single,GDS2484,10,80,0,6,0,6
Dermatitis,single,GDS2484,10,90,0,6,0,6
Dermatitis,single,GDS2381,20,10,66.6667,14,3,17
Dermatitis,single,GDS2381,20,20,66.6667,14,3,17
Dermatitis,single,GDS2381,20,30,33.3333,14,3,17
Dermatitis,single,GDS2381,20,40,33.3333,14,3,17
Dermatitis,single,GDS2381,20,50,66.6667,14,3,17
Dermatitis,single,GDS2381,20,60,66.6667,14,3,17
Dermatitis,single,GDS2381,20,70,66.6667,14,3,17
Dermatitis,single,GDS2381,20,80,66.6667,14,3,17
Dermatitis,single,GDS2381,20,90,66.6667,14,3,17
Dermatitis,single,GDS2382,20,10,66.6667,14,3,17
Dermatitis,single,GDS2382,20,20,66.6667,14,3,17
Dermatitis,single,GDS2382,20,30,66.6667,14,3,17
Dermatitis,single,GDS2382,20,40,66.6667,14,3,17
Dermatitis,single,GDS2382,20,50,66.6667,14,3,17
Dermatitis,single,GDS2382,20,60,66.6667,14,3,17
Dermatitis,single,GDS2382,20,70,66.6667,14,3,17
Dermatitis,single,GDS2382,20,80,66.6667,14,3,17
Dermatitis,single,GDS2382,20,90,66.6667,14,3,17
Dermatitis,single,GDS2484,20,10,0,5,1,6
Dermatitis,single,GDS2484,20,20,0,5,1,6
Dermatitis,single,GDS2484,20,30,0,5,1,6
Dermatitis,single,GDS2484,20,40,0,5,1,6
Dermatitis,single,GDS2484,20,50,0,5,1,6
Dermatitis,single,GDS2484,20,60,0,5,1,6
Dermatitis,single,GDS2484,20,70,0,5,1,6
Dermatitis,single,GDS2484,20,80,0,5,1,6
Dermatitis,single,GDS2484,20,90,0,5,1,6
Dermatitis,single,GDS2381,30,10,75,13,4,17
Dermatitis,single,GDS2381,30,20,75,13,4,17
Dermatitis,single,GDS2381,30,30,75,13,4,17
Dermatitis,single,GDS2381,30,40,25,13,4,17
Dermatitis,single,GDS2381,30,50,50,13,4,17
Dermatitis,single,GDS2381,30,60,50,13,4,17
Dermatitis,single,GDS2381,30,70,50,13,4,17
Dermatitis,single,GDS2381,30,80,50,13,4,17
Dermatitis,single,GDS2381,30,90,75,13,4,17
Dermatitis,single,GDS2382,30,10,80,12,5,17
Dermatitis,single,GDS2382,30,20,80,12,5,17
Dermatitis,single,GDS2382,30,30,80,12,5,17
Dermatitis,single,GDS2382,30,40,80,12,5,17
Dermatitis,single,GDS2382,30,50,80,12,5,17
Dermatitis,single,GDS2382,30,60,80,12,5,17
Dermatitis,single,GDS2382,30,70,80,12,5,17
Dermatitis,single,GDS2382,30,80,80,12,5,17
Dermatitis,single,GDS2382,30,90,80,12,5,17
Dermatitis,single,GDS2484,30,10,0,5,1,6
Dermatitis,single,GDS2484,30,20,0,5,1,6
Dermatitis,single,GDS2484,30,30,0,5,1,6
Dermatitis,single,GDS2484,30,40,0,5,1,6
Dermatitis,single,GDS2484,30,50,0,5,1,6
Dermatitis,single,GDS2484,30,60,0,5,1,6
Dermatitis,single,GDS2484,30,70,0,5,1,6
Dermatitis,single,GDS2484,30,80,0,5,1,6
Dermatitis,single,GDS2484,30,90,0,5,1,6
Dermatitis,single,GDS2381,40,10,75,13,4,17
Dermatitis,single,GDS2381,40,20,75,13,4,17
Dermatitis,single,GDS2381,40,30,75,13,4,17
Dermatitis,single,GDS2381,40,40,25,13,4,17
Dermatitis,single,GDS2381,40,50,50,13,4,17
Dermatitis,single,GDS2381,40,60,50,13,4,17
Dermatitis,single,GDS2381,40,70,50,13,4,17
Dermatitis,single,GDS2381,40,80,50,13,4,17
Dermatitis,single,GDS2381,40,90,75,13,4,17
Dermatitis,single,GDS2382,40,10,83.3333,11,6,17
Dermatitis,single,GDS2382,40,20,100,11,6,17
Dermatitis,single,GDS2382,40,30,83.3333,11,6,17
Dermatitis,single,GDS2382,40,40,83.3333,11,6,17
Dermatitis,single,GDS2382,40,50,83.3333,11,6,17
Dermatitis,single,GDS2382,40,60,83.3333,11,6,17
Dermatitis,single,GDS2382,40,70,100,11,6,17
Dermatitis,single,GDS2382,40,80,83.3333,11,6,17
Dermatitis,single,GDS2382,40,90,100,11,6,17
Dermatitis,single,GDS2484,40,10,0,4,2,6
Dermatitis,single,GDS2484,40,20,50,4,2,6
Dermatitis,single,GDS2484,40,30,50,4,2,6
Dermatitis,single,GDS2484,40,40,50,4,2,6
Dermatitis,single,GDS2484,40,50,50,4,2,6
Dermatitis,single,GDS2484,40,60,50,4,2,6
Dermatitis,single,GDS2484,40,70,50,4,2,6
Dermatitis,single,GDS2484,40,80,50,4,2,6
Dermatitis,single,GDS2484,40,90,50,4,2,6
Dermatitis,single,GDS2381,50,10,60,12,5,17
Dermatitis,single,GDS2381,50,20,80,12,5,17
Dermatitis,single,GDS2381,50,30,80,12,5,17
Dermatitis,single,GDS2381,50,40,60,12,5,17
Dermatitis,single,GDS2381,50,50,80,12,5,17
Dermatitis,single,GDS2381,50,60,60,12,5,17
Dermatitis,single,GDS2381,50,70,60,12,5,17
Dermatitis,single,GDS2381,50,80,60,12,5,17
Dermatitis,single,GDS2381,50,90,60,12,5,17
Dermatitis,single,GDS2382,50,10,87.5,9,8,17
Dermatitis,single,GDS2382,50,20,87.5,9,8,17
Dermatitis,single,GDS2382,50,30,87.5,9,8,17
Dermatitis,single,GDS2382,50,40,87.5,9,8,17
Dermatitis,single,GDS2382,50,50,87.5,9,8,17
Dermatitis,single,GDS2382,50,60,87.5,9,8,17
Dermatitis,single,GDS2382,50,70,87.5,9,8,17
Dermatitis,single,GDS2382,50,80,87.5,9,8,17
Dermatitis,single,GDS2382,50,90,87.5,9,8,17
Dermatitis,single,GDS2484,50,10,0,3,3,6
Dermatitis,single,GDS2484,50,20,0,3,3,6
Dermatitis,single,GDS2484,50,30,0,3,3,6
Dermatitis,single,GDS2484,50,40,0,3,3,6
Dermatitis,single,GDS2484,50,50,0,3,3,6
Dermatitis,single,GDS2484,50,60,0,3,3,6
Dermatitis,single,GDS2484,50,70,0,3,3,6
Dermatitis,single,GDS2484,50,80,0,3,3,6
Dermatitis,single,GDS2484,50,90,0,3,3,6
Dermatitis,single,GDS2381,60,10,66.6667,11,6,17
Dermatitis,single,GDS2381,60,20,50,11,6,17
Dermatitis,single,GDS2381,60,30,66.6667,11,6,17
Dermatitis,single,GDS2381,60,40,83.3333,11,6,17
Dermatitis,single,GDS2381,60,50,83.3333,11,6,17
Dermatitis,single,GDS2381,60,60,83.3333,11,6,17
Dermatitis,single,GDS2381,60,70,83.3333,11,6,17
Dermatitis,single,GDS2381,60,80,66.6667,11,6,17
Dermatitis,single,GDS2381,60,90,66.6667,11,6,17
Dermatitis,single,GDS2382,60,10,77.7778,8,9,17
Dermatitis,single,GDS2382,60,20,77.7778,8,9,17
Dermatitis,single,GDS2382,60,30,88.8889,8,9,17
Dermatitis,single,GDS2382,60,40,88.8889,8,9,17
Dermatitis,single,GDS2382,60,50,88.8889,8,9,17
Dermatitis,single,GDS2382,60,60,88.8889,8,9,17
Dermatitis,single,GDS2382,60,70,88.8889,8,9,17
Dermatitis,single,GDS2382,60,80,88.8889,8,9,17
Dermatitis,single,GDS2382,60,90,88.8889,8,9,17
Dermatitis,single,GDS2484,60,10,0,3,3,6
Dermatitis,single,GDS2484,60,20,0,3,3,6
Dermatitis,single,GDS2484,60,30,0,3,3,6
Dermatitis,single,GDS2484,60,40,0,3,3,6
Dermatitis,single,GDS2484,60,50,0,3,3,6
Dermatitis,single,GDS2484,60,60,0,3,3,6
Dermatitis,single,GDS2484,60,70,0,3,3,6
Dermatitis,single,GDS2484,60,80,0,3,3,6
Dermatitis,single,GDS2484,60,90,0,3,3,6
Dermatitis,single,GDS2381,70,10,66.6667,11,6,17
Dermatitis,single,GDS2381,70,20,50,11,6,17
Dermatitis,single,GDS2381,70,30,66.6667,11,6,17
Dermatitis,single,GDS2381,70,40,83.3333,11,6,17
Dermatitis,single,GDS2381,70,50,83.3333,11,6,17
Dermatitis,single,GDS2381,70,60,83.3333,11,6,17
Dermatitis,single,GDS2381,70,70,83.3333,11,6,17
Dermatitis,single,GDS2381,70,80,66.6667,11,6,17
Dermatitis,single,GDS2381,70,90,66.6667,11,6,17
Dermatitis,single,GDS2382,70,10,80,7,10,17
Dermatitis,single,GDS2382,70,20,70,7,10,17
Dermatitis,single,GDS2382,70,30,70,7,10,17
Dermatitis,single,GDS2382,70,40,80,7,10,17
Dermatitis,single,GDS2382,70,50,80,7,10,17
Dermatitis,single,GDS2382,70,60,80,7,10,17
Dermatitis,single,GDS2382,70,70,80,7,10,17
Dermatitis,single,GDS2382,70,80,90,7,10,17
Dermatitis,single,GDS2382,70,90,90,7,10,17
Dermatitis,single,GDS2484,70,10,25,2,4,6
Dermatitis,single,GDS2484,70,20,25,2,4,6
Dermatitis,single,GDS2484,70,30,25,2,4,6
Dermatitis,single,GDS2484,70,40,25,2,4,6
Dermatitis,single,GDS2484,70,50,25,2,4,6
Dermatitis,single,GDS2484,70,60,25,2,4,6
Dermatitis,single,GDS2484,70,70,25,2,4,6
Dermatitis,single,GDS2484,70,80,25,2,4,6
Dermatitis,single,GDS2484,70,90,25,2,4,6
Dermatitis,single,GDS2381,80,10,75,9,8,17
Dermatitis,single,GDS2381,80,20,75,9,8,17
Dermatitis,single,GDS2381,80,30,87.5,9,8,17
Dermatitis,single,GDS2381,80,40,100,9,8,17
Dermatitis,single,GDS2381,80,50,100,9,8,17
Dermatitis,single,GDS2381,80,60,100,9,8,17
Dermatitis,single,GDS2381,80,70,100,9,8,17
