Concept	AUROC	#SNPs	Genes	SNPs	#Significant runs	Significance values
BIOPOLYMER_CATABOLIC_PROCESS	0.7317518248175182	0	UHRF2,CYCS,SMG5,SMURF1,FBXL4,NEDD8,UBE2C,ANAPC5,UBE2V2,BTRC,ARIH1,ERCC3,GAA,EDEM1,ANAPC10,PYGB,SMG6,UBE2K,PARK2,SMURF2,SOD1,BAX,UBE2B,CDC20,ERCC2,RNASE3,UBE4B,FBXO7,VCP,PSMC5,UBR5,KIAA0368,BNIP3,SIAH1,SQSTM1,MDM4,ISG20,SMG7,RNF11,UBE2D2,PABPC4,ERCC1,RNASE2,CDC23,ABCE1,ZFP36,UBB,INS,USP33,AMFR,MGAM,GSPT1,UBE2D1,CDKN2A,AIFM1,AUH,UBE2E1,PSMD14,UPF2,NTHL1,UBE2G1,UBE2N,HGS,POP1,DFFA,SIAH2,TPD52L1,CPA2,UBE2D3,UFD1L,UBE2G2,RNASEH2A,RNASEH1,PPP1R8,MDM2,RNASE6,DFFB,UBE3A,CHIT1,UBE2A,FZR1,UBE2I,ERCC5,UBE4A,PPT1,PRKCG,ERCC4,UBE2H,UBE2L3,SMG1,TSG101		1	0.04
CARBOHYDRATE_TRANSPORT	0.7210056772100568	0	SLC35A3,SLC35A2,INS,SLC35A1,PPBP,SLC2A5,SLC2A4,SLC37A4,SLC2A1,SLC2A3,SLC2A2,GH1,SLC5A1,PEA15,EDNRA		1	0.012
PROTEIN_IMPORT_INTO_NUCLEUS	0.7309407948094081	0	KPNA2,PTTG1IP,SMAD3,BCL6,NCKIPSD,NLRP3,CEP57,FYB,TRIP6,RANBP2,CDH1,NFKBIL1,CBLB,MDFI,MXI1,TNPO1,MCM3AP,NF1,KPNA5,TNF,ZFYVE9,RERE,BCL3,KPNA3,KPNB1,NFKBIE,TNFSF14,KPNA1,NUP205,F2,GLI3,PPP1R10,AKT1,NFKBIL2,F2R,FLNA,KPNA6,TPR,PDIA3,TGFB1,PPIH		1	0.022
POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION	0.7291159772911598	0	PTPRC,VAPA,ACVR1B,FKBP1A,TICAM1,SECTM1,RIPK1,TRAT1,RELA,CDKN1C,LYN,ACVR2B,RPL17,NOTCH2,TRAF3IP2,EEF1E1,EEF1D,TRADD,ATP2C1,IL12A,RAC1,PLK2,LITAF,ACVR2A,PPM1A,CDKN2B,HTR2B,ZDHHC17,IKBKE,BIRC2,FLNA,NUP62,RIPK2,TLR6,MAP3K3,GJA1,TNFSF10,CITED2,SLC20A1,CASP1,FASLG,TRIM38,RHOA,ADRB3,UBE2N,PPP5C,CD27,LTBR,TPD52L1,TP63,CASP8,TNFRSF1A,HMOX1,BST2,LGALS9,TRIM13,HIPK2,CD40,MYD88,CDH13,BCL10,TAOK3,HCLS1,FADD,EGF,RHOC,LGALS1,TRAF5,GRM4,TAOK2,EREG,REL,TNFRSF10B,ECM1,MALT1,F2R,ADRB2,TGFA,TSPAN6,CFLAR,TRAF6		1	0.046
PROTEIN_IMPORT	0.7124898621248986	0	KPNA2,AIP,NCKIPSD,CEP57,FYB,PEX14,CBLB,MCM3AP,KPNA5,TNF,ZFYVE9,TOMM20,BCL3,KPNB1,PEX1,KPNA1,NUP205,F2,PEX10,PPP1R10,NFKBIL2,KPNA6,TPR,PTTG1IP,SMAD3,BCL6,PEX7,NLRP3,TRIP6,RANBP2,PEX13,CDH1,PEX3,NFKBIL1,MDFI,MXI1,TNPO1,NF1,RERE,KPNA3,PEX6,NFKBIE,TNFSF14,GLI3,PEX12,AKT1,F2R,FLNA,PDIA3,TGFB1,PPIH		1	0.057
RESPONSE_TO_ORGANIC_SUBSTANCE	0.7141119221411192	0	BCL2,GYS2,EIF2B5,CDH13,SUPT5H,AQP9,EIF2B2,BRCA2,RELA,ME1,EIF2B4,ABAT,ABCG1,SOD1,EIF2B1,NDUFS4,DGKD,CHRNA4,GCK,CHRNB2,GOT2		1	0.024
NEGATIVE_REGULATION_OF_TRANSPORT	0.6733576642335767	0	CRYAB,RAC1,CRYAA,NLRP3,NFKBIE,BARD1,NFKBIL1,NFKBIL2,RSC1A1,MXI1,MDFI,ARF6,PEA15,TRAT1,NF1		1	0.075
NUCLEOTIDE_METABOLIC_PROCESS	0.6871451743714517	0	ACLY,CTPS,ADCY7,DCK,ADSS,NDUFS1,AMPD3,PTH,PTHLH,ME1,PPAT,DCTD,CDA,ENTPD4,PGD,TYMS,ABCA1,GRM8,HPRT1,GUK1,ADM,CTNS,TYMP,ADORA2A,UMPS,FHIT,ADK		1	0.085
HOMEOSTASIS_OF_NUMBER_OF_CELLS	0.7157339821573399	0	ALAS2,ACVR1B,IL6,LYN,SOD1,HCLS1,BCL10,DYRK3,SPI1,ACIN1,ACVR2A,CEBPG,LDB1,AKT1,ETS1,CDK6,INHBA,FOXO3,RPS19		1	0.02
APOPTOTIC_PROGRAM	0.7116788321167883	0	VDAC1,BAK1,AIFM1,CYCS,COL4A3,HIP1,CASP9,ACIN1,PMAIP1,BAD,GZMB,APAF1,DFFA,MOAP1,TPD52L1,F2,CASP8,SOD1,BAX,STAT1,TP53,BID,GZMA,VCP,DFFB,SMAD3,BNIP3,PSEN2,IFI6,CASP7,IFNB1,CASP3,TOP2A,PPT1,GPX1,PDIA2,BBC3,DNM1L,LCK,CASP2,F2R,BIK,SFN,MCL1,BCL2L1,CDKN2A		1	0.049
MACROMOLECULE_CATABOLIC_PROCESS	0.7124898621248986	0	UHRF2,CYCS,SMG5,SMURF1,FBXL4,GNPDA1,NEDD8,PFKFB1,ALDOA,UBE2C,ANAPC5,GUSB,UBE2V2,BTRC,ARIH1,ERCC3,GAA,ANAPC10,EDEM1,PYGB,SMG6,UBE2K,PARK2,SMURF2,SOD1,BAX,ALDOB,UBE2B,CDC20,ERCC2,RNASE3,UBE4B,FBXO7,VCP,PSMC5,UBR5,KIAA0368,BNIP3,SIAH1,MDM4,SQSTM1,ISG20,SMG7,RNF11,UBE2D2,PABPC4,ERCC1,RNASE2,CDC23,ABCE1,ZFP36,INS,UBB,USP33,MGAM,AMFR,GSPT1,UBE2D1,CDKN2A,AIFM1,AUH,UBE2E1,PSMD14,UPF2,NTHL1,UBE2G1,PFKM,UBE2N,ECD,HGS,POP1,DFFA,TPD52L1,SIAH2,CPA2,UBE2D3,UFD1L,UBE2G2,RNASEH2A,RNASEH1,PPP1R8,MDM2,PFKL,GNS,RNASE6,DFFB,GAPDHS,CHIT1,UBE3A,UBE2A,FZR1,UBE2I,ERCC5,UBE4A,PPT1,PRKCG,TREH,PGD,UBE2H,ERCC4,UBE2L3,SMG1,TKTL1,TSG101		1	0.089
M_PHASE	0.7257112920692517	0	BUB1,PKMYT1,RAD17,RAN,BIRC5,PCBP4,CDC16,UBE2C,ANAPC5,DCTN3,PIN1,ANAPC10,KIF11,SMC1A,PLK1,KIF2C,CENPE,NDC80,DCTN2,CLIP1,ZW10,KIF22,TPX2,RAD54L,XRCC2,RAD50,RCC1,KNTC1,MPHOSPH6,DMC1,CCNA1,BUB1B,CIT,CDKN2B,AURKA,PDS5B,CDC23,HSPA2,CCNA2,PML,NCAPH,MAD2L1,DDX11,TTN,TRIAP1,SSSCA1,KPNA2,CD28,ESPL1,CDC25C,CETN1,TARDBP,SYCP1,ATM,RAD51L3,TTK,PPP5C,AKAP8,MRE11A,CDC25B,NEK2,NUMA1,RAD1,GML,SMC4,CHMP1A,CHEK1,PIM2,RAD51,EGF,ZWINT,TOP3A,RAD51L1,PAM,SMC3,EREG,RAD21,RAD52,MPHOSPH9,KIF25,NBN,NOLC1,CDC27,LIG3,MSH4,TGFA,TGFB1		1	0.052
RNA_CATABOLIC_PROCESS	0.6745742092457421	0	RNASE6,POP1,SMG6,ABCE1,SMG5,ZFP36,AUH,ISG20,SMG7,GSPT1,UPF2,RNASEH1,RNASEH2A,PPP1R8,SMG1,RNASE3,PABPC4,RNASE2		1	0.097
CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	0.7116788321167883	0	ADAM22,FOXG1,EIF2B5,RPS6KA3,SOX3,SERPINI1,POU6F1,WNT1,DCX,MOG,ADAM23,JARID2,PARK2,RNF103,SHH,NDUFS4,NHLH1,NNAT,NCOA6,UTP3,CEP290,SH3GL2,GSTP1,GLI2,SLIT1,TAGLN3,ACCN1,ZBTB16,PTEN,BPTF,DCLK1,NF1,PROP1,RCAN1,SH3GL1,CDK5R1,TBR1,PBX1,ALDH5A1,HESX1,SIX3,PITPNM1,POU6F2,SNCA,CLN5,PTS,NKX2-2,NPAS1,PCP4,NCKAP1,CELSR1,JRKL,PHGDH,CNTN6,ALX1,GPR56,SLIT3,PBX3,EIF2B1,MYO16,SH3GL3,ZIC1,GRIK1,ECE2,SHROOM2,PTPRZ1,ADORA2A,ALK,UNC5C,UBE3A,PAX6,ARNT2,DLX2,NHLH2,EIF2B2,BTD,ATN1,ZIC2,PPT1,EGR2,DRP2,EIF2B4,NPTX1,MAL,SHC3,MBP,NEUROG3,UGT8,AFF2,CTNS,ALDH3A2,S100B,SMARCA1,NPAS2		1	0.09
PROTEIN_CATABOLIC_PROCESS	0.7112733171127331	0	UHRF2,SMURF1,FBXL4,NEDD8,UBE2E1,PSMD14,UBE2G1,ANAPC5,UBE2C,ARIH1,BTRC,EDEM1,ANAPC10,HGS,SIAH2,UBE2K,CPA2,PARK2,SMURF2,UBE2D3,UFD1L,UBE2G2,UBE2B,MDM2,CDC20,UBE4B,FBXO7,VCP,UBR5,PSMC5,KIAA0368,UBE3A,SIAH1,SQSTM1,MDM4,UBE2A,FZR1,RNF11,UBE2I,UBE2D2,UBE4A,CDC23,INS,UBB,USP33,PRKCG,AMFR,UBE2H,UBE2D1,UBE2L3,TSG101		1	0.059
IMMUNE_RESPONSE	0.7410786699107867	0	CD1D,PRKRA,CD22,FCAR,LY75,CCR2,IL1R2,OPRD1,VTN,IL27RA,CCL4,FCGR1A,CCR4,RGS1,CEACAM8,SEMA7A,CNIH,LCP2,CX3CL1,IL18,GPR65,CCL18,TARBP2,CD83,TCF7,SP2,CCL21,IL15,DEFB1,IL10RB,OPRK1,CD79A,CCL2,POU2F2,PDCD1,CCL19,VIPR1,TRAF2,MNX1,CCL20,RSAD2,CD7,IL16,CCR1,C1QBP,GPI,PTAFR,IL17A,FCGRT,NFIL3,MS4A2,AQP9,AIM2,LTB4R,SPINK5,DMBT1,CMKLR1,FTH1,ANXA11,IL2RA,CADM1,CCR8,CD74,IGSF6,IKBKG,LILRB2,BST2,CCR5,CRHR1,APOBEC3G,IKBKAP,FCGR2B,IFITM3,TGFB2,CCR6,BST1,CD86,EREG,IL6ST,LY86,APOBEC3F,RFX1,TRIM22,MALT1,MS4A1,PTGER4,KRT1,TRAF6,IFITM2,TGFB1,PTPRC,IL10,MADCAM1,MAP3K7,TNFRSF14,GTPBP1,SECTM1,FYB,IL7,BNIP3L,MAP4K2,APOA1,GBP2,TRAT1,C2,IK,SFTPD,IL12B,ARHGDIB,TAPBP,CD40LG,FCGR3B,CTSC,ATP6V0A2,PAX5,CTSS,CCL27,CD164,LTF,IL12A,WAS,NCF4,BCL2,BNIP3,DPP4,POU2AF1,TCF12,CXCL13,ETS1,IL2RG,ST6GAL1,CHUK,CIITA,IL6,IRF8,TNFRSF4,CCR9,SEMA4D,CD28,GEM,BLNK,FCN1,CEBPG,CST7,CCL22,CTSG,UBE2N,CXCR4,IL4R,NCR1,APOA4,CNR2,ZEB1,CTSW,CRTAM,IL7R,CCBP2,CCL23,CD79B,XBP1,IL4,TNFAIP1,GZMA,IL6R,CXCL12,THY1,RAG1,ZAP70,BCL10,IFI6,CD96,MBL2,CCL5,MR1,ODZ1,SEMA3C,GPR44,SKAP1,CD97,MBP,CCL25,PSMB10,FCN2,SOCS5,CEBPB,IL2,FYN		1	0.04
REGULATION_OF_SIGNAL_TRANSDUCTION	0.7264801297648013	0	GRK6,ACVR1B,TICAM1,MFN2,NCK2,FGD1,ATP6AP2,LYN,GLI1,TRAF3IP2,EEF1E1,CD24,TRADD,ATP2C1,ACVR1,GNG7,SQSTM1,NF1,IKBKE,NUP62,MAP3K3,TNFSF10,CITED2,CDC42BPA,SLC20A1,ADRB3,IGF1,PPP5C,SMAD4,RHOH,TPD52L1,CASP8,GNG4,FRZB,ZIC1,SHC1,INHBA,HMOX1,NF2,BST2,TRIM13,SMAD3,HIPK2,CDH13,CARD8,TAOK3,HCLS1,FADD,RALBP1,RGS20,LGALS1,TRAF5,SMAD2,TAOK2,GRM4,EREG,ECM1,MALT1,ADRB2,TSPAN6,TRAF6,TGFB1,PTPRC,GIT2,VAPA,FKBP1A,MDFIC,SMURF1,SECTM1,RGS11,PEG10,RAMP1,RIPK1,TRAT1,ENG,RELA,AMBP,REN,RGS9,CDKN1C,ACVR2B,TAX1BP3,RPL17,RGN,NOTCH2,PLCE1,EEF1D,IL12A,RAC1,PLK2,LITAF,ACVR2A,PPM1A,PTEN,CDKN2B,RGS12,GRK1,HTR2B,ZDHHC17,TNFAIP3,SOCS1,BIRC2,FLNA,CBY1,ARF6,RIPK2,TLR6,GJA1,RGS4,CASP1,FASLG,RGS16,TRIM38,RHOA,UBE2N,HGS,CD27,LTBR,RGS14,MAPK8IP1,TP63,TSC1,RGS5,TNFRSF1A,MAPK8IP2,LGALS9,THY1,CD40,MYD88,RGS2,BCL10,EGF,MAPK8IP3,RHOC,GRK4,MDFI,REL,DMPK,RGS3,TNFRSF10B,BRAP,F2R,GRK5,CFLAR,TGFA		1	0.069
REGULATION_OF_CELL_CYCLE	0.7236415247364153	0	BUB1,PTPRC,PKMYT1,UHRF2,CDK5R2,MNAT1,CDC7,DIRAS3,RASSF1,RAD17,CCNG2,MFN2,ERN1,BIRC5,PCBP4,CDC16,UBE2C,CCNT2,GAS1,FOXC1,ERCC3,PIN1,CCND3,CDC123,SMC1A,CDKN1C,ATR,MAP2K6,IL8,CDC6,FOXO4,EIF4G2,CCNG1,HUS1,NOTCH2,ZW10,CCNT1,BMP4,ERCC2,TP53,CDK7,RCC1,HPGD,KNTC1,DLG1,RUNX3,CDKN1B,BUB1B,CUL1,DHRS2,IFNW1,CCNE2,DDB1,RB1,PPP1R13B,FANCG,PTEN,FOXN3,PPP1R15A,CKS2,CDKN2B,CDC23,CCNA2,GTF2H1,PML,CDT1,MLF1,HEXIM1,MAD2L1,CDK5R1,CUL2,CKS1B,APC,TIMELESS,INHA,BTG3,GADD45A,TRIAP1,MAPK12,CDKN2A,CD28,CDC25C,CITED2,CDK10,BMP7,CDKN2D,ATM,XPC,RBBP8,TTK,CDK2,CUL3,PPM1G,ZBTB17,ALOX15B,NEK2,CHEK2,CDKN2C,RAD9A,MYO16,STK11,INHBA,NAE1,CDC25A,RAD1,APBB1,SMAD3,BMP2,TP53BP2,GML,MADD,CHEK1,CHMP1A,PLAGL1,CCND2,AIF1,EGF,CUL5,ZWINT,TGFB2,GAS7,APBB2,CDC37,EREG,PA2G4,ASNS,HCFC1,KHDRBS1,CCND1,NBN,MYC,CDKN3,RHOB,TGFA,CUL4A,TGFB1		1	0.078
REGULATION_OF_MITOTIC_CELL_CYCLE	0.6857258718572588	0	APBB2,CDC25C,APBB1,SMAD3,DLG1,CDC123,CHMP1A,ASNS,CDK10,CDC6,BTG3,BIRC5,MYO16,FOXC1,CDK2,CDKN2A,TGFB1,RCC1		1	0.06
MITOCHONDRION_ORGANIZATION_AND_BIOGENESIS	0.7384428223844283	0	BCL2,BAK1,BNIP3,STARD3,TSPO,SLC25A1,IFI6,OPA1,SLC25A4,MFN2,TIMM17B,PMAIP1,TIMM44,NDUFS7,GPX1,MPV17,NDUFS5,BBC3,DNM1L,MRPL12,TOMM34,POLRMT,MIPEP,MTERF,HSP90AA1,BAX,NDUFS4,NDUFS8,TIMM17A,TAZ,TYMP,TP53,MTX2,SFN,BID,BCL2L1,CDKN2A,TFAM		1	0.011
NUCLEAR_IMPORT	0.7309407948094081	0	KPNA2,PTTG1IP,SMAD3,BCL6,NCKIPSD,HNRNPA1,NLRP3,CEP57,FYB,TRIP6,RANBP2,CDH1,NFKBIL1,CBLB,MDFI,MXI1,TNPO1,MCM3AP,NF1,KPNA5,TNF,ZFYVE9,RERE,BCL3,KPNA3,KPNB1,NFKBIE,TNFSF14,KPNA1,NUP205,F2,GLI3,PPP1R10,AKT1,NFKBIL2,F2R,FLNA,KPNA6,TPR,HTATIP2,PDIA3,TGFB1,PPIH		1	0.019
NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	0.7137064071370641	0	BRE,HSPB1,ARHGDIA,IL7,BECN1,BNIP3L,BRAF,SERPINB9,BIRC5,HRK,RTN4,KRT18,PEA15,RELA,BCL3,SON,SERPINB2,CD40LG,SOD1,BAX,BARD1,PROC,NOTCH2,BCL2A1,NAIP,ANXA4,API5,ACVR1,BCL2,BNIP3,VEGFA,GSTP1,HDAC3,PIK3R2,PRDX2,BIRC3,ANXA1,YWHAZ,GPX1,TNFAIP8,NME5,CCL2,SFRP1,PRKCZ,BNIP2,MIF,IL6,TPT1,PSEN1,ALOX12,TAX1BP1,NPM1,TRIAP1,FAS,MCL1,NUP62,SNCA,SEMA4D,RASA1,CD28,GLO1,HBXIP,HSPA9,MPO,GSK3B,FOXO1,NOL3,BNIP1,CIAPIN1,OPA1,DAD1,FAIM3,CBX4,CDKN2D,SH3GLB1,BCL2L2,IL3,HSP90B1,HDAC1,SOCS2,AATF,TNF,CD27,DFFA,ERC1,TNFRSF10D,SCG2,PIM1,CD74,DHCR24,BAG1,IL4,SOCS3,CLN3,CRYAB,CDH13,BCL10,IFI6,ERCC5,CASP3,ANXA5,NFKB1,IL1A,AMIGO2,PPT1,IGF1R,DDAH2,ALB,HIPK3,CRYAA,GCLC,PAX7,ASNS,IL2RB,CFL1,IER3,IL2,HTATIP2,CFLAR,MAPK8,BCL2L1		1	0.095
M_PHASE_OF_MITOTIC_CELL_CYCLE	0.7224290817546376	0	BUB1,PKMYT1,CD28,ESPL1,CDC25C,CETN1,TARDBP,RAD17,RAN,BIRC5,CDC16,PCBP4,UBE2C,ANAPC5,ATM,TTK,DCTN3,PIN1,ANAPC10,PPP5C,KIF11,AKAP8,CDC25B,SMC1A,NEK2,PLK1,KIF2C,CENPE,NDC80,CLIP1,DCTN2,NUMA1,ZW10,KIF22,TPX2,RCC1,KNTC1,MPHOSPH6,GML,SMC4,CHMP1A,BUB1B,EGF,CIT,ZWINT,CDKN2B,AURKA,PDS5B,PAM,CDC23,CCNA2,PML,SMC3,EREG,NCAPH,MAD2L1,MPHOSPH9,NBN,KIF25,CDC27,NOLC1,DDX11,TTN,TRIAP1,SSSCA1,TGFA,TGFB1		1	0.049
REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_CASCADE	0.7386455798864558	0	VAPA,TLR6,FKBP1A,MAP3K3,GJA1,TICAM1,SECTM1,TNFSF10,SLC20A1,CASP1,FASLG,RIPK1,TRIM38,RHOA,UBE2N,RELA,PPP5C,LTBR,RHOH,CASP8,RPL17,TNFRSF1A,TRAF3IP2,EEF1D,HMOX1,ATP2C1,TRADD,BST2,LGALS9,TRIM13,CD40,MYD88,SQSTM1,PLK2,LITAF,CARD8,BCL10,FADD,RHOC,PPM1A,LGALS1,TRAF5,REL,TNFRSF10B,HTR2B,ZDHHC17,ECM1,TNFAIP3,IKBKE,BIRC2,MALT1,F2R,FLNA,RIPK2,TSPAN6,CFLAR,NUP62,TRAF6		1	0.027
